policy,time,cacheSize,hits,misses,hitRate
TTLOnly,486.00,128,533,2,0.996262
TTLOnly,487.00,128,533,2,0.996262
TTLOnly,488.00,128,535,2,0.996276
TTLOnly,489.00,128,540,2,0.996310
TTLOnly,490.00,128,540,2,0.996310
TTLOnly,491.00,128,543,2,0.996330
TTLOnly,492.00,128,543,2,0.996330
TTLOnly,493.00,128,544,2,0.996337
TTLOnly,494.00,128,545,2,0.996344
TTLOnly,495.00,128,549,2,0.996370
TTLOnly,496.00,128,550,2,0.996377
TTLOnly,497.00,128,550,2,0.996377
TTLOnly,498.00,128,552,2,0.996390
TTLOnly,499.00,128,555,2,0.996409
TTLOnly,500.00,128,556,2,0.996416
TTLOnly,501.00,128,557,2,0.996422
TTLOnly,502.00,128,559,2,0.996435
TTLOnly,503.00,128,561,2,0.996448
TTLOnly,504.00,128,564,2,0.996466
TTLOnly,505.00,128,565,2,0.996473
TTLOnly,506.00,128,567,2,0.996485
TTLOnly,507.00,128,569,2,0.996497
TTLOnly,508.00,128,572,2,0.996516
TTLOnly,509.00,128,573,2,0.996522
TTLOnly,510.00,128,575,2,0.996534
TTLOnly,511.00,128,579,2,0.996558
TTLOnly,512.00,128,581,2,0.996569
TTLOnly,513.00,128,583,2,0.996581
TTLOnly,514.00,128,585,2,0.996593
TTLOnly,515.00,128,585,2,0.996593
TTLOnly,516.00,128,587,2,0.996604
TTLOnly,517.00,128,590,2,0.996622
TTLOnly,518.00,128,593,2,0.996639
TTLOnly,519.00,128,594,2,0.996644
TTLOnly,520.00,128,597,2,0.996661
TTLOnly,521.00,128,598,2,0.996667
TTLOnly,522.00,128,601,2,0.996683
TTLOnly,523.00,128,601,2,0.996683
TTLOnly,524.00,128,603,2,0.996694
TTLOnly,525.00,128,605,2,0.996705
TTLOnly,526.00,128,608,2,0.996721
TTLOnly,527.00,128,611,2,0.996737
TTLOnly,528.00,128,612,2,0.996743
TTLOnly,529.00,128,613,2,0.996748
TTLOnly,530.00,128,615,2,0.996759
TTLOnly,531.00,128,616,2,0.996764
TTLOnly,532.00,128,617,2,0.996769
TTLOnly,533.00,128,617,2,0.996769
TTLOnly,534.00,128,617,2,0.996769
TTLOnly,535.00,128,617,2,0.996769
TTLOnly,536.00,128,618,2,0.996774
TTLOnly,537.00,128,618,2,0.996774
TTLOnly,538.00,128,622,2,0.996795
TTLOnly,539.00,128,622,2,0.996795
TTLOnly,540.00,128,622,2,0.996795
TTLOnly,541.00,128,624,2,0.996805
TTLOnly,542.00,128,626,2,0.996815
TTLOnly,543.00,128,626,2,0.996815
TTLOnly,544.00,128,629,2,0.996830
TTLOnly,545.00,128,631,2,0.996840
TTLOnly,546.00,128,635,2,0.996860
TTLOnly,547.00,128,638,2,0.996875
TTLOnly,548.00,128,639,2,0.996880
TTLOnly,549.00,128,639,2,0.996880
TTLOnly,550.00,128,643,2,0.996899
TTLOnly,551.00,128,644,2,0.996904
TTLOnly,552.00,128,647,2,0.996918
TTLOnly,553.00,128,648,2,0.996923
TTLOnly,554.00,128,648,2,0.996923
TTLOnly,555.00,128,651,2,0.996937
TTLOnly,556.00,128,653,2,0.996947
TTLOnly,557.00,128,655,2,0.996956
TTLOnly,558.00,128,656,2,0.996960
TTLOnly,559.00,128,656,2,0.996960
TTLOnly,560.00,128,658,2,0.996970
TTLOnly,561.00,128,659,2,0.996974
TTLOnly,562.00,128,662,2,0.996988
TTLOnly,563.00,128,662,2,0.996988
TTLOnly,564.00,128,662,2,0.996988
TTLOnly,565.00,128,662,2,0.996988
TTLOnly,566.00,128,662,2,0.996988
TTLOnly,567.00,128,667,2,0.997010
TTLOnly,568.00,128,671,2,0.997028
TTLOnly,569.00,128,673,2,0.997037
TTLOnly,570.00,128,675,2,0.997046
TTLOnly,571.00,128,676,2,0.997050
TTLOnly,572.00,128,677,2,0.997054
TTLOnly,573.00,128,679,2,0.997063
TTLOnly,574.00,128,679,2,0.997063
TTLOnly,575.00,128,681,2,0.997072
TTLOnly,576.00,128,683,2,0.997080
TTLOnly,577.00,128,685,2,0.997089
TTLOnly,578.00,128,688,2,0.997101
TTLOnly,579.00,128,691,2,0.997114
TTLOnly,580.00,128,691,2,0.997114
TTLOnly,581.00,128,693,2,0.997122
TTLOnly,582.00,128,695,2,0.997131
TTLOnly,583.00,128,696,2,0.997135
TTLOnly,584.00,128,696,2,0.997135
TTLOnly,585.00,128,698,2,0.997143
TTLOnly,586.00,128,698,2,0.997143
TTLOnly,587.00,128,702,2,0.997159
TTLOnly,588.00,128,704,2,0.997167
TTLOnly,589.00,128,705,2,0.997171
TTLOnly,590.00,128,709,2,0.997187
TTLOnly,591.00,128,710,2,0.997191
TTLOnly,592.00,128,711,2,0.997195
TTLOnly,593.00,128,711,2,0.997195
TTLOnly,594.00,128,712,2,0.997199
TTLOnly,595.00,128,713,2,0.997203
TTLOnly,596.00,128,713,2,0.997203
TTLOnly,597.00,128,715,2,0.997211
TTLOnly,598.00,128,720,2,0.997230
TTLOnly,599.00,128,721,2,0.997234
TTLOnly,600.00,128,723,2,0.997241
TTLOnly,601.00,128,725,2,0.997249
TTLOnly,602.00,128,731,2,0.997271
TTLOnly,603.00,128,734,2,0.997283
TTLOnly,604.00,128,736,2,0.997290
TTLOnly,605.00,128,737,2,0.997294
TTLOnly,606.00,128,739,2,0.997301
TTLOnly,607.00,128,742,2,0.997312
TTLOnly,608.00,128,744,2,0.997319
TTLOnly,609.00,128,747,2,0.997330
TTLOnly,610.00,128,747,2,0.997330
TTLOnly,611.00,128,749,2,0.997337
TTLOnly,612.00,128,750,2,0.997340
TTLOnly,613.00,128,751,2,0.997344
TTLOnly,614.00,128,752,2,0.997347
TTLOnly,615.00,128,754,2,0.997354
TTLOnly,616.00,128,755,2,0.997358
TTLOnly,617.00,128,755,2,0.997358
TTLOnly,618.00,128,756,2,0.997361
TTLOnly,619.00,128,757,2,0.997365
TTLOnly,620.00,128,760,2,0.997375
TTLOnly,621.00,128,764,2,0.997389
TTLOnly,622.00,128,766,2,0.997396
TTLOnly,623.00,128,766,2,0.997396
TTLOnly,624.00,128,768,2,0.997403
TTLOnly,625.00,128,770,2,0.997409
TTLOnly,626.00,128,772,2,0.997416
TTLOnly,627.00,128,773,2,0.997419
TTLOnly,628.00,128,778,2,0.997436
TTLOnly,629.00,128,782,2,0.997449
TTLOnly,630.00,128,786,2,0.997462
TTLOnly,631.00,128,786,2,0.997462
TTLOnly,632.00,128,788,2,0.997468
TTLOnly,633.00,128,790,2,0.997475
TTLOnly,634.00,128,793,2,0.997484
TTLOnly,635.00,128,795,2,0.997491
TTLOnly,636.00,128,796,2,0.997494
TTLOnly,637.00,128,798,2,0.997500
TTLOnly,638.00,128,800,2,0.997506
TTLOnly,639.00,128,801,2,0.997509
TTLOnly,640.00,128,802,2,0.997512
TTLOnly,641.00,128,802,2,0.997512
TTLOnly,642.00,128,802,2,0.997512
TTLOnly,643.00,128,803,2,0.997516
TTLOnly,644.00,128,805,2,0.997522
TTLOnly,645.00,128,807,2,0.997528
TTLOnly,646.00,128,811,2,0.997540
TTLOnly,647.00,128,813,2,0.997546
TTLOnly,648.00,128,814,2,0.997549
TTLOnly,649.00,128,815,2,0.997552
TTLOnly,650.00,128,817,2,0.997558
TTLOnly,651.00,128,820,2,0.997567
TTLOnly,652.00,128,822,2,0.997573
TTLOnly,653.00,128,822,2,0.997573
TTLOnly,654.00,128,823,2,0.997576
TTLOnly,655.00,128,824,2,0.997579
TTLOnly,656.00,128,827,2,0.997587
TTLOnly,657.00,128,828,2,0.997590
TTLOnly,658.00,128,829,2,0.997593
TTLOnly,659.00,128,831,2,0.997599
TTLOnly,660.00,128,833,2,0.997605
TTLOnly,661.00,128,834,2,0.997608
TTLOnly,662.00,128,834,2,0.997608
TTLOnly,663.00,128,834,2,0.997608
TTLOnly,664.00,128,837,2,0.997616
TTLOnly,665.00,128,840,2,0.997625
TTLOnly,666.00,128,844,2,0.997636
TTLOnly,667.00,128,846,2,0.997642
TTLOnly,668.00,128,849,2,0.997650
TTLOnly,669.00,128,851,2,0.997655
TTLOnly,670.00,128,852,2,0.997658
TTLOnly,671.00,128,855,2,0.997666
TTLOnly,672.00,128,857,2,0.997672
TTLOnly,673.00,128,857,2,0.997672
TTLOnly,674.00,128,859,2,0.997677
TTLOnly,675.00,128,862,2,0.997685
TTLOnly,676.00,128,864,2,0.997691
TTLOnly,677.00,128,867,2,0.997699
TTLOnly,678.00,128,868,2,0.997701
TTLOnly,679.00,128,869,2,0.997704
TTLOnly,680.00,128,870,2,0.997706
TTLOnly,681.00,128,872,2,0.997712
TTLOnly,682.00,128,874,2,0.997717
TTLOnly,683.00,128,875,2,0.997719
TTLOnly,684.00,128,878,2,0.997727
TTLOnly,685.00,128,880,2,0.997732
TTLOnly,686.00,128,882,2,0.997738
TTLOnly,687.00,128,882,2,0.997738
TTLOnly,688.00,128,883,2,0.997740
TTLOnly,689.00,128,884,2,0.997743
TTLOnly,690.00,128,888,2,0.997753
TTLOnly,691.00,128,892,2,0.997763
TTLOnly,692.00,128,896,2,0.997773
TTLOnly,693.00,128,898,2,0.997778
TTLOnly,694.00,128,901,2,0.997785
TTLOnly,695.00,128,902,2,0.997788
TTLOnly,696.00,128,904,2,0.997792
TTLOnly,697.00,128,906,2,0.997797
TTLOnly,698.00,128,908,2,0.997802
TTLOnly,699.00,128,908,2,0.997802
TTLOnly,700.00,128,909,2,0.997805
TTLOnly,701.00,128,909,2,0.997805
TTLOnly,702.00,128,911,2,0.997809
TTLOnly,703.00,128,911,2,0.997809
TTLOnly,704.00,128,912,2,0.997812
TTLOnly,705.00,128,914,2,0.997817
TTLOnly,706.00,128,917,2,0.997824
TTLOnly,707.00,128,917,2,0.997824
TTLOnly,708.00,128,920,2,0.997831
TTLOnly,709.00,128,923,2,0.997838
TTLOnly,710.00,128,926,2,0.997845
TTLOnly,711.00,128,928,2,0.997849
TTLOnly,712.00,128,931,2,0.997856
TTLOnly,713.00,128,932,2,0.997859
TTLOnly,714.00,128,935,2,0.997866
TTLOnly,715.00,128,936,2,0.997868
TTLOnly,716.00,128,936,2,0.997868
TTLOnly,717.00,128,937,2,0.997870
TTLOnly,718.00,128,940,2,0.997877
TTLOnly,719.00,128,941,2,0.997879
TTLOnly,720.00,128,943,2,0.997884
TTLOnly,721.00,128,946,2,0.997890
TTLOnly,722.00,128,946,2,0.997890
TTLOnly,723.00,128,948,2,0.997895
TTLOnly,724.00,128,950,2,0.997899
TTLOnly,725.00,128,951,2,0.997901
TTLOnly,726.00,128,953,2,0.997906
TTLOnly,727.00,128,953,2,0.997906
TTLOnly,728.00,128,953,2,0.997906
TTLOnly,729.00,128,955,2,0.997910
TTLOnly,730.00,128,957,2,0.997914
TTLOnly,731.00,128,960,2,0.997921
TTLOnly,732.00,128,962,2,0.997925
TTLOnly,733.00,128,965,2,0.997932
TTLOnly,734.00,128,967,2,0.997936
TTLOnly,735.00,128,969,2,0.997940
TTLOnly,736.00,128,971,2,0.997945
TTLOnly,737.00,128,971,2,0.997945
TTLOnly,738.00,128,973,2,0.997949
TTLOnly,739.00,128,974,2,0.997951
TTLOnly,740.00,128,976,2,0.997955
TTLOnly,741.00,128,976,2,0.997955
TTLOnly,742.00,128,979,2,0.997961
TTLOnly,743.00,128,982,2,0.997967
TTLOnly,744.00,128,984,2,0.997972
TTLOnly,745.00,128,987,2,0.997978
TTLOnly,746.00,128,987,2,0.997978
TTLOnly,747.00,128,988,2,0.997980
TTLOnly,748.00,128,988,2,0.997980
TTLOnly,749.00,128,989,2,0.997982
TTLOnly,750.00,128,991,2,0.997986
TTLOnly,751.00,128,991,2,0.997986
TTLOnly,752.00,128,992,2,0.997988
TTLOnly,753.00,128,994,2,0.997992
TTLOnly,754.00,128,995,2,0.997994
TTLOnly,755.00,128,1000,2,0.998004
TTLOnly,756.00,128,1001,2,0.998006
TTLOnly,757.00,128,1005,2,0.998014
TTLOnly,758.00,128,1007,2,0.998018
TTLOnly,759.00,128,1009,2,0.998022
TTLOnly,760.00,128,1013,2,0.998030
TTLOnly,761.00,128,1016,2,0.998035
TTLOnly,762.00,128,1018,2,0.998039
TTLOnly,763.00,128,1019,2,0.998041
TTLOnly,764.00,128,1019,2,0.998041
TTLOnly,765.00,128,1021,2,0.998045
TTLOnly,766.00,128,1023,2,0.998049
TTLOnly,767.00,128,1025,2,0.998053
TTLOnly,768.00,128,1026,2,0.998054
TTLOnly,769.00,128,1027,2,0.998056
TTLOnly,770.00,128,1029,2,0.998060
TTLOnly,771.00,128,1030,2,0.998062
TTLOnly,772.00,128,1033,2,0.998068
TTLOnly,773.00,128,1039,2,0.998079
TTLOnly,774.00,128,1041,2,0.998082
TTLOnly,775.00,128,1043,2,0.998086
TTLOnly,776.00,128,1044,2,0.998088
TTLOnly,777.00,128,1045,2,0.998090
TTLOnly,778.00,128,1045,2,0.998090
TTLOnly,779.00,128,1047,2,0.998093
TTLOnly,780.00,128,1050,2,0.998099
TTLOnly,781.00,128,1050,2,0.998099
TTLOnly,782.00,128,1050,2,0.998099
TTLOnly,783.00,128,1050,2,0.998099
TTLOnly,784.00,128,1052,2,0.998102
TTLOnly,785.00,128,1052,2,0.998102
TTLOnly,786.00,128,1054,2,0.998106
TTLOnly,787.00,128,1056,2,0.998110
TTLOnly,788.00,128,1059,2,0.998115
TTLOnly,789.00,128,1060,2,0.998117
TTLOnly,790.00,128,1060,2,0.998117
TTLOnly,791.00,128,1065,2,0.998126
TTLOnly,792.00,128,1067,2,0.998129
TTLOnly,793.00,128,1069,2,0.998133
TTLOnly,794.00,128,1070,2,0.998134
TTLOnly,795.00,128,1071,2,0.998136
TTLOnly,796.00,128,1072,2,0.998138
TTLOnly,797.00,128,1073,2,0.998140
TTLOnly,798.00,128,1077,2,0.998146
TTLOnly,799.00,128,1082,2,0.998155
TTLOnly,800.00,128,1083,2,0.998157
TTLOnly,801.00,128,1083,2,0.998157
TTLOnly,802.00,128,1085,2,0.998160
TTLOnly,803.00,128,1087,2,0.998163
TTLOnly,804.00,128,1088,2,0.998165
TTLOnly,805.00,128,1093,2,0.998174
TTLOnly,806.00,128,1095,2,0.998177
TTLOnly,807.00,128,1096,2,0.998179
TTLOnly,808.00,128,1098,2,0.998182
TTLOnly,809.00,128,1100,2,0.998185
TTLOnly,810.00,128,1102,2,0.998188
TTLOnly,811.00,128,1107,2,0.998197
TTLOnly,812.00,128,1108,2,0.998198
TTLOnly,813.00,128,1109,2,0.998200
TTLOnly,814.00,128,1112,2,0.998205
